,time,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,ozone,sulphur_dioxide,temperature_2m,relative_humidity_2m,precipitation,windspeed_10m,winddirection_10m,surface_pressure
2881,2024-09-21 01:00:00,38.3,26.6,485.0,15.1,73.0,20.1,26.8,91,0.0,11.8,297,1004.2
2882,2024-09-21 02:00:00,40.2,27.9,463.0,11.5,103.0,18.9,28.2,85,0.0,13.0,316,1004.4
2883,2024-09-21 03:00:00,41.6,28.9,437.0,8.4,128.0,17.5,29.4,81,0.2,13.5,326,1004.2
2884,2024-09-21 04:00:00,41.0,28.5,402.0,6.0,143.0,15.8,30.6,78,0.2,11.7,326,1003.7
2885,2024-09-21 05:00:00,41.2,28.6,363.0,4.2,152.0,14.0,31.3,76,0.2,10.2,318,1002.3
2886,2024-09-21 06:00:00,38.3,26.5,337.0,3.6,152.0,12.8,31.9,73,0.1,10.3,324,1000.8
2887,2024-09-21 07:00:00,31.5,21.9,314.0,4.1,138.0,11.9,30.6,75,2.8,9.9,10,1000.0
2888,2024-09-21 08:00:00,26.5,18.4,303.0,5.9,116.0,11.5,30.2,77,1.2,9.3,16,999.8
2889,2024-09-21 09:00:00,26.3,18.2,352.0,10.6,94.0,13.3,29.0,82,0.4,14.4,347,999.9
2890,2024-09-21 10:00:00,30.0,20.8,524.0,21.7,76.0,19.5,28.1,85,0.3,6.7,16,1000.7
2891,2024-09-21 11:00:00,40.9,28.4,755.0,35.8,59.0,27.8,27.2,93,0.0,2.9,360,1000.7
2892,2024-09-21 12:00:00,55.8,38.9,1016.0,52.5,27.0,32.2,27.1,92,0.1,4.3,42,1001.7
2893,2024-09-21 13:00:00,51.7,36.0,940.0,45.7,29.0,29.9,26.9,94,0.6,9.0,2,1002.6
2894,2024-09-21 14:00:00,52.3,36.4,830.0,36.2,32.0,26.6,26.8,94,0.5,6.5,354,1003.5
2895,2024-09-21 15:00:00,44.6,31.1,714.0,27.7,36.0,23.0,26.1,95,1.0,6.3,336,1004.0
2896,2024-09-21 16:00:00,35.9,25.0,588.0,21.2,41.0,19.1,26.1,94,0.0,11.4,336,1004.1
2897,2024-09-21 17:00:00,29.7,20.7,456.0,15.8,46.0,14.9,25.6,95,1.2,11.4,349,1003.8
2898,2024-09-21 18:00:00,25.0,17.5,354.0,11.6,49.0,11.7,25.4,94,1.2,12.9,342,1003.4
2899,2024-09-21 19:00:00,21.3,14.9,299.0,9.1,49.0,10.0,25.3,94,0.3,13.0,346,1003.1
2900,2024-09-21 20:00:00,17.5,12.2,274.0,7.9,48.0,9.2,25.2,95,2.9,9.7,338,1002.5
2901,2024-09-21 21:00:00,13.0,9.1,267.0,7.5,47.0,8.9,25.3,95,19.4,6.6,311,1002.4
2902,2024-09-21 22:00:00,9.0,6.3,281.0,8.3,46.0,9.1,25.3,96,16.4,7.8,338,1002.6
2903,2024-09-21 23:00:00,8.2,5.7,312.0,9.9,46.0,9.7,25.4,94,2.5,10.3,12,1002.8
2904,2024-09-22 00:00:00,8.0,5.6,322.0,10.5,48.0,9.8,25.5,91,3.1,14.2,21,1004.0
2905,2024-09-22 01:00:00,8.9,6.2,330.0,10.2,49.0,10.2,26.0,91,5.9,12.8,11,1004.2
2906,2024-09-22 02:00:00,10.0,7.0,342.0,9.7,51.0,10.7,26.0,89,1.2,15.0,21,1004.5
2907,2024-09-22 03:00:00,11.9,8.3,352.0,9.3,53.0,11.2,26.2,88,0.8,17.2,26,1004.9
2908,2024-09-22 04:00:00,13.6,9.5,356.0,9.0,56.0,11.5,26.6,84,2.3,20.1,27,1004.6
2909,2024-09-22 05:00:00,15.8,11.0,359.0,8.8,59.0,11.7,25.6,87,2.1,19.1,22,1003.8
2910,2024-09-22 06:00:00,17.9,12.5,364.0,8.9,62.0,11.8,25.8,87,0.8,16.9,24,1003.3
2911,2024-09-22 07:00:00,19.6,13.7,374.0,9.3,65.0,11.8,26.3,87,2.4,17.3,12,1002.4
2912,2024-09-22 08:00:00,21.0,14.7,386.0,10.0,67.0,11.8,26.2,86,4.1,17.7,12,1002.0
2913,2024-09-22 09:00:00,21.6,15.1,399.0,10.8,68.0,11.9,25.6,88,3.4,15.3,27,1002.6
2914,2024-09-22 10:00:00,22.1,15.4,416.0,12.0,66.0,12.4,25.3,88,1.9,14.7,31,1003.2
2915,2024-09-22 11:00:00,22.5,15.7,433.0,13.3,63.0,13.2,25.0,89,1.8,11.9,29,1003.9
2916,2024-09-22 12:00:00,26.4,18.4,412.0,12.1,61.0,12.8,24.9,91,2.8,9.6,34,1004.7
2917,2024-09-22 13:00:00,26.9,18.7,402.0,11.3,61.0,12.7,25.5,85,0.3,15.8,17,1005.3
2918,2024-09-22 14:00:00,26.4,18.4,387.0,10.2,61.0,12.6,25.4,84,0.0,16.3,18,1006.3
2919,2024-09-22 15:00:00,25.7,17.9,367.0,9.0,62.0,12.2,25.6,80,0.0,16.0,23,1006.8
2920,2024-09-22 16:00:00,24.4,17.0,336.0,7.9,63.0,11.5,25.6,76,0.0,15.2,22,1007.0
2921,2024-09-22 17:00:00,23.0,15.9,300.0,6.7,65.0,10.5,25.5,74,0.0,14.3,18,1006.9
2922,2024-09-22 18:00:00,22.5,15.6,274.0,5.8,66.0,9.7,25.7,70,0.0,16.2,21,1006.2
2923,2024-09-22 19:00:00,22.8,15.8,263.0,5.1,68.0,9.1,25.5,70,0.6,16.3,18,1005.8
